accelerometer_X,accelerometer_Y,accelerometer_Z,id_name,id_file
-0.4548979999999999,5.391742,8.384495,1,9
-0.5171479999999999,5.444415,8.130709,1,9
-0.5841850000000001,5.410896,8.125921,1,9
-0.579397,5.396531,8.054095,1,9
-0.430956,5.334282,8.212112,1,9
-0.588974,5.291186,8.303091,1,9
-0.56982,5.57849,7.824250999999999,1,9
-0.6272810000000001,5.645528,7.94875,1,9
-0.550666,5.64074,8.283938000000001,1,9
-0.565032,5.626374,7.900866000000001,1,9
-0.6081270000000001,5.511451999999999,7.556100999999999,1,10
-1.345541,4.783615,8.058883,1,10
-0.296881,5.717354,7.647081,1,10
-0.464475,5.377377,6.392519,1,10
0.320823,6.708554,7.742849,1,10
0.871489,6.315904,7.809886,1,10
-0.617704,5.080496,8.145074000000001,1,10
-0.1915359999999999,5.564125,7.781156,1,10
-0.244209,5.233725,8.111555000000001,1,10
-0.287304,5.755661,8.777142999999999,1,10
-0.162806,5.81791,7.647081,1,10
-0.220267,5.6982,8.001422,1,10
-0.11971,5.583278,8.087613000000001,1,10
-0.009577,5.453992,8.250419,1,10
-0.177171,5.602432,7.982269,1,10
-0.1292869999999999,5.521029,8.178593,1,10
-0.177171,5.535394,8.015787,1,10
-0.076614,5.487509999999999,8.121132000000001,1,10
-0.296881,5.621586,7.37893,1,10
-0.110133,5.616797,7.886500999999999,1,10
-0.354342,5.626374,7.647081,1,10
-0.057461,5.525818,7.905653999999999,1,10
-0.11971,5.09965,9.006986999999999,1,10
-0.167594,5.401319,8.006211,1,10
-0.052672,5.386954,8.025364,1,10
-0.205901,5.267244,7.896077,1,10
0.009577,5.372589,8.169016000000001,1,10
-0.3926489999999999,5.243302,7.814675,1,10
-0.225055,5.415684,7.642291999999999,1,10
-0.47884,5.329493,7.04853,1,10
0.296881,-0.0909799999999999,9.744401,1,11
0.2585739999999999,-0.057461,9.758766,1,11
0.287304,-0.02873,9.744401,1,11
0.272939,-0.081403,9.773131,1,11
0.23942,-0.086191,9.773131,1,11
0.292093,-0.071826,9.792285,1,11
0.2585739999999999,-0.0957679999999999,9.739613,1,11
0.292093,-0.033519,9.744401,1,11
0.268151,-0.0239419999999999,9.744401,1,11
0.272939,-0.105345,9.787497,1,11
0.277727,-0.110133,9.773131,1,11
0.287304,-0.0478839999999999,9.758766,1,11
0.292093,-0.067038,9.758766,1,11
0.2585739999999999,-0.105345,9.787497,1,11
0.263362,-0.086191,9.768343,1,11
0.272939,-0.0957679999999999,9.763555,1,11
0.244209,-0.0957679999999999,9.753978,1,11
-0.263362,-0.067038,9.911995,1,11
0.708684,0.92895,9.840169,1,11
0.272939,-0.052672,9.768343,1,11
0.2489969999999999,-0.057461,9.768343,1,11
5.755661,-2.557007,7.192182000000001,1,11
2.724602,9.179369,3.026271,1,11
1.182736,7.23049,6.804322,1,11
1.082179,7.015011,6.71813,1,11
0.8523360000000001,6.842629,6.95755,1,11
1.671153,7.364565,6.090849,1,11
1.297657,7.216124000000001,6.325481,1,11
1.316811,6.995857000000001,5.717354,1,11
0.004788,4.362236,8.427589999999999,1,11
0.268151,-0.0478839999999999,9.787497,1,12
0.234632,-0.0239419999999999,9.782708,1,12
0.277727,-0.014365,9.749189,1,12
0.263362,-0.014365,9.787497,1,12
0.292093,-0.057461,9.773131,1,12
0.2585739999999999,-0.062249,9.734824,1,12
0.263362,0.019154,9.753978,1,12
0.1819589999999999,0.014365,9.744401,1,12
0.277727,-0.014365,9.77792,1,12
0.205901,0.019154,9.768343,1,12
0.153229,0.014365,9.782708,1,12
0.3304,-0.038307,9.763555,1,12
0.263362,-0.014365,9.792285,1,12
0.292093,-0.038307,9.763555,1,12
0.378284,0.019154,9.696517,1,12
0.229843,-0.033519,9.730036,1,12
0.148441,-0.062249,9.782708,1,12
0.244209,-0.004788,9.782708,1,12
0.2585739999999999,-0.0239419999999999,9.744401,1,12
0.268151,-0.0478839999999999,9.749189,1,12
0.282516,-0.038307,9.758766,1,12
0.263362,0.014365,9.739613,1,12
0.253785,-0.019154,9.763555,1,12
0.268151,-0.014365,9.758766,1,12
0.2585739999999999,-0.033519,9.763555,1,12
0.234632,0.019154,9.763555,1,12
0.253785,-0.009577,9.758766,1,12
0.2585739999999999,-0.009577,9.763555,1,12
0.229843,-0.019154,9.758766,1,12
0.2585739999999999,-0.0239419999999999,9.734824,1,12
0.545878,6.306328,7.04853,1,13
-0.071826,6.047754,8.2169,1,13
0.263362,5.947197,7.417236999999999,1,13
0.143652,5.995081,7.436391,1,13
0.11971,6.335058,7.627927000000001,1,13
0.220267,6.555324000000001,7.010223,1,13
-0.464475,6.402096,7.359775999999999,1,13
-0.143652,5.473145,8.183380999999999,1,13
-0.038307,6.14831,7.661446000000001,1,13
-0.062249,6.531382,7.11078,1,13
-0.2489969999999999,6.26802,7.058107000000001,1,13
-0.205901,6.2153480000000005,7.627927000000001,1,13
-0.3304,6.090849,7.23049,1,13
-0.531513,6.885724000000001,7.096414,1,13
-0.885855,6.823475,6.560113,1,13
-0.3926489999999999,6.636728,6.497864,1,13
-0.263362,6.445191,7.469908999999999,1,13
-0.531513,6.301539,7.345411,1,13
-0.234632,6.287173999999999,7.594408,1,13
-0.014365,7.134722,6.651093,1,13
0.0430959999999999,6.732496,7.455544000000001,1,13
0.8283940000000001,6.655881,7.034165,1,13
0.311246,7.465121000000001,6.617574,1,13
0.272939,6.301539,8.101979,1,13
0.6033390000000001,6.919242999999999,7.905653999999999,1,13
0.004788,6.536171,6.976704,1,13
0.004788,6.531382,7.163452,1,13
-0.1819589999999999,6.526594,7.283162,1,13
0.387861,6.861782000000001,6.971914999999999,1,13
0.402226,6.976704,7.70933,1,13
0.23942,-0.052672,9.753978,1,14
0.244209,-0.0430959999999999,9.773131,1,14
0.220267,0.019154,9.77792,1,14
0.253785,0.076614,9.782708,1,14
0.268151,-0.019154,9.782708,1,14
0.263362,-0.067038,9.763555,1,14
0.2585739999999999,-0.033519,9.782708,1,14
0.272939,-0.014365,9.773131,1,14
0.296881,0.019154,9.763555,1,14
0.320823,-0.02873,9.730036,1,14
0.23942,-0.062249,9.797073,1,14
0.306458,-0.038307,9.768343,1,14
0.325611,-0.033519,9.801862,1,14
0.282516,-0.0478839999999999,9.77792,1,14
0.282516,-0.033519,9.734824,1,14
0.253785,-0.02873,9.77792,1,14
0.2489969999999999,-0.004788,9.763555,1,14
0.263362,-0.033519,9.782708,1,14
0.2489969999999999,-0.0239419999999999,9.749189,1,14
0.268151,-0.0239419999999999,9.753978,1,14
0.253785,-0.0478839999999999,9.758766,1,14
0.301669,-0.004788,9.792285,1,14
0.268151,0.009577,9.749189,1,14
0.263362,-0.033519,9.758766,1,14
0.2585739999999999,-0.019154,9.749189,1,14
0.253785,-0.014365,9.749189,1,14
0.277727,-0.02873,9.758766,1,14
0.268151,-0.033519,9.739613,1,14
0.268151,-0.0478839999999999,9.758766,1,14
0.268151,-0.0478839999999999,9.768343,1,14
-0.086191,0.21069,9.773131,1,15
-0.114922,0.215478,9.768343,1,15
-0.062249,0.177171,9.768343,1,15
-0.1005559999999999,0.220267,9.77792,1,15
-0.0957679999999999,0.177171,9.792285,1,15
-0.086191,0.23942,9.77792,1,15
-0.1005559999999999,0.234632,9.763555,1,15
-0.067038,0.244209,9.773131,1,15
-0.110133,0.229843,9.792285,1,15
-0.105345,0.215478,9.782708,1,15
-0.1005559999999999,0.225055,9.768343,1,15
-0.1005559999999999,0.225055,9.753978,1,15
-0.0957679999999999,0.225055,9.787497,1,15
-0.110133,0.21069,9.758766,1,15
-0.11971,0.234632,9.758766,1,15
-0.105345,0.21069,9.763555,1,15
-0.110133,0.234632,9.782708,1,15
-0.105345,0.23942,9.739613,1,15
-0.1292869999999999,0.23942,9.782708,1,15
-0.11971,0.234632,9.792285,1,15
-0.0957679999999999,0.23942,9.739613,1,15
-0.0909799999999999,0.234632,9.773131,1,15
-0.105345,0.225055,9.758766,1,15
-0.114922,0.205901,9.768343,1,15
-0.134075,0.220267,9.811439,1,15
-0.110133,0.225055,9.749189,1,15
-0.1005559999999999,0.253785,9.763555,1,15
-0.105345,0.234632,9.792285,1,15
-0.0909799999999999,0.282516,9.77792,1,15
0.0239419999999999,0.177171,9.701305,1,15
0.488417,6.502651999999999,7.70933,1,16
0.21069,6.947974,6.574478,1,16
0.0957679999999999,6.33027,6.943185000000001,1,16
-0.014365,6.229712999999999,6.933608,1,16
0.54109,6.464345,8.365341,1,16
0.483629,5.348647,8.30788,1,16
-0.268151,6.497864,6.44998,1,16
-0.8379709999999999,7.321469,6.588842999999999,1,16
0.306458,4.922479,7.857769999999999,1,16
-0.536301,5.214572,8.331822,1,16
-1.015141,5.114015,7.857769999999999,1,16
0.301669,5.683835,7.402872,1,16
0.344765,5.798757,8.044518,1,16
0.1005559999999999,5.784392,7.733272,1,16
0.483629,5.750873,7.685388,1,16
0.981623,6.277597,6.2153480000000005,1,16
1.5370780000000002,6.21056,8.561666,1,16
1.977611,7.244855,5.477933999999999,1,16
3.131616,5.530606,7.747636999999999,1,16
2.5187,-0.8379709999999999,11.310209,1,16
0.2585739999999999,1.56102,9.706094,1,16
0.311246,-0.071826,9.773131,1,16
0.220267,-0.071826,9.768343,1,16
0.263362,-0.0957679999999999,9.763555,1,16
0.124498,-0.0239419999999999,9.77792,1,16
0.268151,-0.114922,9.792285,1,16
0.23942,-0.086191,9.77792,1,16
0.234632,-0.11971,9.77792,1,16
0.272939,-0.0909799999999999,9.753978,1,16
0.2585739999999999,-0.081403,9.734824,1,16
-0.186748,5.45878,8.173805,1,17
-0.579397,5.104438,7.489063000000001,1,17
0.038307,5.094861,8.058883,1,17
-0.976834,5.4396260000000005,7.354988,1,17
-0.579397,5.511451999999999,8.06846,1,17
-0.134075,6.038176999999999,7.690175999999999,1,17
-0.588974,5.956774,7.541735000000001,1,17
-0.833182,5.765238,8.164228,1,17
-0.148441,5.899312999999999,7.824250999999999,1,17
-0.062249,6.124368,7.805097999999999,1,17
-0.746991,5.975928,7.450756,1,17
0.105345,6.258444,7.010223,1,17
-0.2489969999999999,5.372589,8.092402,1,17
-0.742202,5.401319,8.18817,1,17
-0.7661439999999999,4.505888,8.073248,1,17
-0.5841850000000001,4.912902,7.838617,1,17
-0.641646,4.927267,8.212112,1,17
0.071826,5.568912999999999,8.039729,1,17
-0.1723829999999999,5.228937,8.202535000000001,1,17
-0.292093,5.319916,7.876924000000001,1,17
-0.148441,5.420473,8.015787,1,17
-0.45011,5.185841,8.116344,1,17
-0.124498,5.33907,8.18817,1,17
0.138864,5.133168,8.470686,1,17
-0.651223,4.817133999999999,8.317456,1,17
-0.320823,5.080496,8.441956,1,17
-0.8236049999999999,4.515465,9.054871,1,17
0.344765,6.23929,7.886500999999999,1,17
-0.153229,5.702989,8.269573,1,17
0.550666,6.229712999999999,7.053317999999999,1,17
0.459687,7.000646000000001,6.646304,1,18
0.277727,6.6941880000000005,6.7516490000000005,1,18
0.464475,6.761226,7.019799000000001,1,18
0.474052,6.617574,6.770803,1,18
0.344765,6.627151,7.359775999999999,1,18
0.397437,6.708554,7.331046000000001,1,18
0.062249,6.440403,6.986281,1,18
0.110133,6.56969,7.211336,1,18
0.158017,6.56969,7.278372999999999,1,18
0.1723829999999999,6.469133,6.986281,1,18
0.306458,6.50744,7.441178999999999,1,18
0.325611,6.435614,7.115568,1,18
0.68953,6.488287000000001,6.995857000000001,1,18
0.799663,6.421249,7.005433999999999,1,18
0.742203,6.277597,7.23049,1,18
0.6033390000000001,6.258444,7.340623,1,18
0.579397,6.244078,7.254430999999999,1,18
0.368707,6.363788,7.292739,1,18
0.402226,6.406884,7.637503999999999,1,18
0.1915359999999999,6.488287000000001,7.402872,1,18
0.0478839999999999,6.6941880000000005,7.273585000000001,1,18
0.086191,6.368576999999999,7.278372999999999,1,18
-0.4548979999999999,6.153099,7.149087,1,18
-0.277727,4.946421,8.504205,1,18
-0.076614,4.9176910000000005,8.552089,1,18
0.1915359999999999,5.066131,8.427589999999999,1,18
0.430956,4.515465,8.743625,1,18
-1.8579,5.4396260000000005,6.363788,1,18
-0.234632,5.602432,7.742849,1,18
-0.3830719999999999,5.377377,8.111555000000001,1,18
-0.0957679999999999,-0.1292869999999999,9.773131,1,19
-0.114922,-0.134075,9.782708,1,19
-0.114922,-0.134075,9.744401,1,19
-0.0909799999999999,-0.143652,9.773131,1,19
-0.0957679999999999,-0.1292869999999999,9.782708,1,19
-0.105345,-0.114922,9.763555,1,19
-0.148441,-0.148441,9.787497,1,19
-0.134075,-0.105345,9.773131,1,19
-0.1005559999999999,-0.124498,9.763555,1,19
-0.081403,-0.110133,9.744401,1,19
-0.124498,-0.153229,9.773131,1,19
-0.320823,-0.1915359999999999,9.792285,1,19
0.148441,-0.234632,9.768343,1,19
0.407014,0.0239419999999999,9.80665,1,19
-0.311246,-0.167594,9.768343,1,19
-0.038307,-0.244209,9.782708,1,19
-0.114922,-0.158017,9.801862,1,19
-0.124498,-0.114922,9.758766,1,19
-0.167594,-0.124498,9.667787,1,19
-0.11971,-0.124498,9.792285,1,19
-0.1005559999999999,-0.148441,9.792285,1,19
-0.138864,-0.110133,9.782708,1,19
-0.114922,-0.1292869999999999,9.77792,1,19
-0.1292869999999999,-0.124498,9.782708,1,19
-0.138864,-0.138864,9.77792,1,19
-0.114922,-0.11971,9.77792,1,19
-0.114922,-0.143652,9.758766,1,19
0.014365,-0.057461,9.734824,1,19
-0.110133,-0.134075,9.77792,1,19
-0.153229,-0.124498,9.763555,1,19
-0.306458,5.736508000000001,8.681376,1,20
0.177171,5.995081,7.359775999999999,1,20
0.35913,6.33027,7.010223,1,20
0.3304,5.726931,7.838617,1,20
0.459687,6.277597,7.508217,1,20
0.277727,6.6894,6.789956,1,20
0.143652,6.306328,7.819463000000001,1,20
0.225055,6.6941880000000005,7.11078,1,20
-0.02873,6.670246000000001,7.273585000000001,1,20
0.363919,6.943185000000001,7.225700999999999,1,20
0.512359,6.607997,6.799533,1,20
0.02873,6.435614,7.11078,1,20
0.21069,6.488287000000001,7.278372999999999,1,20
0.186748,7.077260000000001,7.920019,1,20
0.019154,6.354212,7.656657000000001,1,20
-0.1005559999999999,6.531382,7.522582000000001,1,20
0.134075,6.766014,7.163452,1,20
0.062249,6.488287000000001,6.732496,1,20
-0.512359,6.196194,6.971914999999999,1,20
2.442086,7.374141000000001,5.176265,1,20
2.379837,7.354988,5.913678,1,20
2.456451,7.431602000000001,5.798757,1,20
0.162806,6.200983,7.929596000000001,1,20
1.584962,7.129933,7.359775999999999,1,20
0.11971,6.114791,8.044518,1,20
-0.153229,5.8849480000000005,7.532159,1,20
0.2585739999999999,6.248867,6.359,1,20
0.7852979999999999,4.673482,8.30788,1,20
-1.570596,4.448427,9.509769,1,20
0.622492,5.468357,8.312667999999999,1,20
0.263362,-0.009577,9.768343,1,21
0.186748,-0.062249,9.763555,1,21
0.287304,0.2585739999999999,9.801862,1,21
0.42138,0.062249,9.763555,1,21
0.282516,-0.038307,9.715671,1,21
0.253785,-0.014365,9.763555,1,21
0.1723829999999999,-0.086191,9.801862,1,21
0.253785,-0.0957679999999999,9.753978,1,21
0.138864,0.019154,9.792285,1,21
0.306458,-0.1292869999999999,9.763555,1,21
0.282516,0.162806,9.734824,1,21
0.186748,-0.301669,9.792285,1,21
0.272939,-0.0430959999999999,9.768343,1,21
0.234632,-0.014365,9.816227,1,21
0.244209,-0.215478,9.773131,1,21
0.234632,-0.086191,9.787497,1,21
0.215478,-0.076614,9.758766,1,21
0.287304,-0.076614,9.763555,1,21
0.186748,-0.0430959999999999,9.744401,1,21
0.325611,0.0239419999999999,9.773131,1,21
0.215478,-0.0239419999999999,9.725247,1,21
0.272939,-0.110133,9.77792,1,21
0.263362,-0.105345,9.801862,1,21
0.263362,-0.067038,9.773131,1,21
0.282516,-0.086191,9.792285,1,21
0.229843,-0.0478839999999999,9.787497,1,21
0.2489969999999999,-0.057461,9.749189,1,21
0.2585739999999999,-0.009577,9.768343,1,21
0.263362,-0.038307,9.768343,1,21
0.225055,-0.067038,9.768343,1,21
-0.201113,6.947974,6.766014,1,22
-0.972046,7.469908999999999,5.626374,1,22
-0.794875,7.876924000000001,4.64954,1,22
-0.588974,5.60722,7.967903,1,22
-0.842759,5.4970870000000005,8.39886,1,22
-0.790087,5.655105000000001,7.632714999999999,1,22
0.158017,6.311116,7.637503999999999,1,22
1.249773,7.556100999999999,5.224149,1,22
0.205901,5.741296,8.963891,1,22
-0.205901,-0.622492,7.656657000000001,1,22
-0.215478,-2.284068,6.133945,1,22
0.349553,-0.1005559999999999,9.749189,1,22
0.277727,-0.0909799999999999,9.753978,1,22
0.316035,-0.114922,9.77792,1,22
0.196325,-0.033519,9.816227,1,22
0.320823,-0.02873,9.787497,1,22
0.2489969999999999,0.033519,9.868899,1,22
0.272939,-0.0478839999999999,9.77792,1,22
0.268151,-0.105345,9.739613,1,22
0.244209,-0.052672,9.773131,1,22
0.282516,-0.071826,9.782708,1,22
0.287304,-0.110133,9.787497,1,22
0.2489969999999999,-0.086191,9.758766,1,22
0.282516,-0.071826,9.792285,1,22
0.277727,-0.067038,9.787497,1,22
0.253785,-0.0478839999999999,9.753978,1,22
0.272939,-0.081403,9.749189,1,22
0.2489969999999999,-0.067038,9.77792,1,22
0.2489969999999999,-0.076614,9.77792,1,22
0.2489969999999999,-0.0430959999999999,9.753978,1,22
0.976834,4.826711,9.41879,1,23
-0.320823,5.535394,7.963114999999999,1,23
-0.23942,4.481946,8.695741,1,23
0.23942,4.041412,9.399636,1,23
0.148441,3.945645,8.930372,1,23
